domain_name,finetune_strategy,pretrained_scheme,task_type,num_seeds,seeds_present,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,accuracy_median,accuracy_sem,accuracy_count,f1_mean,f1_std,f1_min,f1_max,f1_median,f1_sem,f1_count,precision_mean,precision_std,precision_min,precision_max,precision_median,precision_sem,precision_count,recall_mean,recall_std,recall_min,recall_max,recall_median,recall_sem,recall_count,auc_mean,auc_std,auc_min,auc_max,auc_median,auc_sem,auc_count,loss_mean,loss_std,loss_min,loss_max,loss_median,loss_sem,loss_count,convergence_epochs_mean,convergence_epochs_std,convergence_epochs_min,convergence_epochs_max,convergence_epochs_median,convergence_epochs_sem,convergence_epochs_count,training_time_mean,training_time_std,training_time_min,training_time_max,training_time_median,training_time_sem,training_time_count,total_parameters_mean,total_parameters_std,total_parameters_min,total_parameters_max,total_parameters_median,total_parameters_sem,total_parameters_count,trainable_parameters_mean,trainable_parameters_std,trainable_parameters_min,trainable_parameters_max,trainable_parameters_median,trainable_parameters_sem,trainable_parameters_count
CiteSeer_NC,full_finetune,b2,node_classification,3,"[42, 84, 126]",0.4526666666666667,0.01594783161854093,0.435,0.466,0.457,0.00920748487795543,3,0.4227182570129531,0.005854222178554163,0.4186973772575309,0.4294346836958096,0.4200227100855189,0.0033799367506841234,3,0.5222617483861485,0.01067115723779235,0.5106239461600948,0.5315870388535016,0.5245742601448492,0.006160995503804237,3,0.4220308531719497,0.002191746895227785,0.42012702421887504,0.4244268351471922,0.42153870014978184,0.0012654056599552884,3,0.752756217512947,0.010124058501853498,0.742768082614417,0.7630109343028854,0.7524896356215388,0.005845127901336637,3,1.5217926104863484,0.012636805024492628,1.5075178146362305,1.5315494537353516,1.5263105630874634,0.007295862782587635,3,160.0,6.0,154,166,160.0,3.464101615137755,3,25.606616497039795,1.0294933861969835,24.986775875091553,26.79500412940979,25.03806948661804,0.5943782836497679,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,b3,node_classification,3,"[42, 84, 126]",0.4096666666666667,0.015947831618540898,0.399,0.428,0.402,0.009207484877955413,3,0.3985253852793771,0.009783493682623665,0.3924185817529677,0.40980964129079395,0.3933479327943696,0.005648502711277776,3,0.494521320444622,0.016975622025849586,0.4763415584561617,0.5099589517251119,0.4972634511525926,0.009800879946285599,3,0.4026761421217966,0.008111099132852637,0.39476079962559985,0.4109697612499887,0.40229786548980134,0.00468294526777621,3,0.7454279461143227,0.014162466317520734,0.7294844945288778,0.756550896407432,0.7502484474066585,0.008176703740809603,3,1.5728437105814617,0.018653976773102494,1.5537792444229126,1.5910581350326538,1.5736937522888184,0.010769878511407753,3,150.0,9.539392014169456,144,161,145.0,5.507570547286102,3,25.50134523709615,3.593652232988773,22.525574207305908,29.49381184577942,24.484649658203125,2.074796084089968,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,b4,node_classification,3,"[42, 84, 126]",0.4266666666666667,0.0184481254693623,0.411,0.447,0.422,0.010651030205780315,3,0.4150011392753424,0.010991748825110965,0.40455380996624063,0.426466480384558,0.4139831274752286,0.006346089143042568,3,0.4742245870168847,0.02489414724276905,0.4559588529897819,0.5025795971805382,0.46413531088033383,0.014372642611858891,3,0.41423170762710715,0.011758143121389834,0.40196677348717297,0.4254072365220368,0.41532111287211154,0.006788567096304568,3,0.7414964494651092,0.00823046000647548,0.73202372883779,0.746896997143723,0.7455686224138142,0.004751858300293068,3,1.5776325464248657,0.007035132219232251,1.5713536739349363,1.5852357149124146,1.576308250427246,0.0040617354805583495,3,148.0,14.730919862656235,139,165,140.0,8.504900548115382,3,24.965404510498047,1.6895395063560907,23.48527574539185,26.80613136291504,24.604806423187256,0.9754560888011965,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,s1,node_classification,3,"[42, 84, 126]",0.38433333333333336,0.03821430796617065,0.344,0.42,0.389,0.02206304099116389,3,0.3644182136387326,0.01881730499146947,0.3427724153873424,0.37687987165061704,0.37360235387823854,0.010864176102248187,3,0.48043235717081445,0.03953183777926085,0.4520834553033905,0.5255910140874005,0.4636226021216523,0.022823717183416872,3,0.36037041804546055,0.016611500606561462,0.34147072823762153,0.37265632470424226,0.36698420119451775,0.009590654346841893,3,0.7002546330263404,0.0011975816881388277,0.6993335676201098,0.701608435446758,0.6998218960121533,0.0006914241100235187,3,1.7657715479532878,0.03771843910769115,1.7279819250106812,1.8034183979034424,1.7659143209457395,0.021776750972237992,3,161.66666666666666,33.20140559273558,142,200,143.0,19.168840456439835,3,22.003496726353962,1.0244627142552678,21.291698217391968,23.177644729614254,21.541147232055664,0.5914738238500136,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,s2,node_classification,3,"[42, 84, 126]",0.4046666666666667,0.023860706890897698,0.378,0.424,0.412,0.013775985546514545,3,0.39422621266352414,0.020338661460899205,0.3718411033481723,0.41157029645840465,0.3992672381839955,0.011742531669406824,3,0.5028595476251204,0.015124478707975479,0.4863299710905569,0.5160059013051576,0.5062427704796467,0.008732121853402407,3,0.4002521203926325,0.018850697479556464,0.3787639432095977,0.41400328006389414,0.4079891379044056,0.010883455264234124,3,0.7466474988418391,0.014399011015228592,0.7341622789198983,0.762399103536337,0.7433811140692821,0.008313272885706616,3,1.567805806795756,0.036935243707305644,1.5251808166503906,1.59036123752594,1.5878753662109375,0.021324572896997344,3,165.0,21.656407827707714,152,190,153.0,12.503332889007368,3,21.674841006596882,3.1954406542351035,19.35800814628601,25.32023453712463,20.346280336380005,1.844888521902111,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,s3,node_classification,3,"[42, 84, 126]",0.42300000000000004,0.0285131548587665,0.394,0.451,0.424,0.016462077633154326,3,0.398260968101469,0.02238150487988614,0.37824304539578835,0.4224259825271264,0.3941138763814922,0.012921967867271187,3,0.5552639641814826,0.03477456637825558,0.5160766768115944,0.5824429785388497,0.5672722371940035,0.020077105259438368,3,0.39682380726260874,0.009319703923262842,0.3877961467806878,0.4064103971947682,0.3962648778123703,0.005380733568863413,3,0.7334221098517707,0.009769048874850852,0.7232570552861476,0.7427399724433451,0.7342693018258193,0.005640162997621751,3,1.5990407864252727,0.05258246047957213,1.5536967515945437,1.6566821336746216,1.5867434740066528,0.03035849771253383,3,174.0,10.583005244258363,162,182,178.0,6.110100926607787,3,22.337477763493855,1.6984079367071576,21.16232109069824,24.284778356552124,21.5653338432312,0.9805762794516744,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,s4,node_classification,3,"[42, 84, 126]",0.38166666666666665,0.02358671942711267,0.357,0.404,0.384,0.013617798810543676,3,0.379382733002126,0.02459467559184747,0.35126569284439385,0.39690132635255376,0.3899811798094304,0.014199742573584657,3,0.549995342188509,0.015820202621067123,0.5319379170364392,0.5614169314077637,0.5566311781213241,0.009133798241907527,3,0.3845145158787318,0.008170225424236682,0.3758241995585281,0.39203951447098495,0.3856798336066824,0.004717081848022973,3,0.7338971226410761,0.007620579630081297,0.7263306963455182,0.7415707250667843,0.7337899465109256,0.004399743700808416,3,1.6197017033894856,0.04717236695311795,1.5831434726715088,1.6729501485824585,1.6030114889144895,0.027234978758694458,3,148.0,20.663978319771825,129,170,145.0,11.930353445448855,3,20.36762197812398,2.4070939367892916,18.541402339935303,23.09533715248108,19.466126441955566,1.3897363323700136,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,full_finetune,s5,node_classification,3,"[42, 84, 126]",0.3993333333333333,0.03962743157628733,0.374,0.445,0.379,0.022878908287862966,3,0.39076812027847035,0.025669908853133205,0.3642082904845099,0.4154443416611088,0.3926517286897924,0.014820528786429614,3,0.5434661532012318,0.022278753078954713,0.5241494526868943,0.5678381586698896,0.5384108482469117,0.012862644087343708,3,0.38773124015766386,0.016117113990967803,0.3704672719321572,0.4023821871569428,0.39034426138389167,0.009305220101245145,3,0.7347879996653085,0.009027522100098582,0.727375409128439,0.7448414424361496,0.7321471474313369,0.005212042314607212,3,1.597472866376241,0.04379653260175571,1.5633459091186523,1.6468573808670044,1.5822153091430664,0.02528593988719588,3,141.66666666666666,14.977761292440647,125,154,146.0,8.647414514048565,3,20.81015435854594,1.5303462824947194,19.70798897743225,22.557432413101196,20.16504168510437,0.8835458381516693,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3
CiteSeer_NC,linear_probe,b1,node_classification,3,"[42, 84, 126]",0.417,0.019697715603592205,0.401,0.439,0.411,0.011372481406154652,3,0.401898416439425,0.007146857705946574,0.3951228295927469,0.4093661782733513,0.4012062414521766,0.004126240220388206,3,0.43798413979324424,0.018476200567018687,0.4211557359628882,0.4577549964000357,0.43504168701680895,0.010667239370969755,3,0.4059750010185624,0.008072228345172428,0.39758484877614714,0.41368645019569367,0.4066537040838465,0.004660503208045429,3,0.7357953531137293,0.011212743206735553,0.7234709070277865,0.7453936541136468,0.7385214981997548,0.00647368030876292,3,1.6031579971313477,0.010567067651670134,1.5960981845855713,1.6153066158294678,1.598069190979004,0.006100899353236738,3,142.33333333333334,12.701705922171765,135,157,135.0,7.333333333333333,3,22.747912963231403,3.367462592775474,18.878293991088867,25.013390064239506,24.352054834365845,1.9442054344249153,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
CiteSeer_NC,linear_probe,b2,node_classification,3,"[42, 84, 126]",0.4123333333333334,0.026102362600602516,0.383,0.433,0.421,0.015070206073943083,3,0.3903209535163581,0.00447920118437819,0.3863004583740204,0.39514899408169174,0.3895134080933622,0.002586068009555239,3,0.48595603975487994,0.029135200959679444,0.4549079266062129,0.5126993181111189,0.4902608745473081,0.01682121611696477,3,0.3898089557712911,0.002979716104612295,0.3871734428802533,0.3930422439745645,0.3892111804590555,0.0017203398951065715,3,0.7327667824365043,0.006742390555725272,0.725703517042969,0.7391343527015725,0.7334624775649714,0.0038927210023295767,3,1.5571040312449138,0.02243048525258018,1.543474555015564,1.582992434501648,1.5448451042175293,0.012950246698631098,3,155.33333333333334,20.81665999466133,132,172,162.0,12.018504251546632,3,23.752979199091595,1.600773802772494,22.19627332687378,25.394452571868896,23.668211698532104,0.9242071859424004,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
CiteSeer_NC,linear_probe,b3,node_classification,3,"[42, 84, 126]",0.35233333333333333,0.02538372181799456,0.324,0.373,0.36,0.014655298624653736,3,0.34681488728026705,0.019140913125559943,0.3248211679314513,0.3597043079667374,0.35591918594261246,0.011051011345577275,3,0.5049397039429381,0.009186483806159367,0.49760690008651304,0.5152441760292031,0.5019680357130983,0.005303818898392249,3,0.36552310832750695,0.013635768897313966,0.350402520462019,0.3768860408668632,0.36928076365363866,0.007872614843471746,3,0.7309422096625285,0.010183685020171923,0.7226479660857249,0.7423081667591059,0.7278704961427547,0.005879553287738619,3,1.6187028487523396,0.018026799844204973,1.601722002029419,1.6376193761825562,1.616767168045044,0.010407777742679246,3,167.0,28.930952282978865,146,200,155.0,16.703293088490067,3,22.454323927561443,4.510838002289207,19.275708436965942,27.61714005470276,20.470123291015625,2.604333534892467,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
CiteSeer_NC,linear_probe,b4,node_classification,3,"[42, 84, 126]",0.38799999999999996,0.03702701716314724,0.357,0.429,0.378,0.021377558326431956,3,0.37636137419367066,0.028689367723479544,0.3537664402842062,0.4086393449934784,0.3666783373033274,0.016563814178031076,3,0.4591582809772687,0.04708149209210732,0.41781325629687166,0.5104021622474347,0.44925942438749966,0.027182512133227397,3,0.37924511695628355,0.029895708054062265,0.35340433416161204,0.41198831891298954,0.37234269779424906,0.017260295092627314,3,0.7166004447424442,0.009973698771674273,0.7107044743630961,0.7281159743383343,0.7109808855259021,0.005758317670642382,3,1.6104157368342082,0.002481880770028487,1.607550859451294,1.6119121313095093,1.6117842197418213,0.0014329145306725027,3,171.66666666666666,41.30778780488412,124,197,194.0,23.84906240877779,3,25.135246117909748,2.5634562868843394,22.1753613948822,26.64008736610413,26.59028959274292,1.480012177288512,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
CiteSeer_NC,linear_probe,s1,node_classification,3,"[42, 84, 126]",0.36133333333333334,0.025890796305508505,0.332,0.381,0.371,0.014948058216519105,3,0.3459200883072766,0.019531426074383997,0.3237127446945555,0.3604299341768683,0.35361758605040605,0.011276474101702877,3,0.4706494224847498,0.02399443694834912,0.4494336217852365,0.4966894437184679,0.46582520195054494,0.013853194631182867,3,0.3481517981278924,0.014411833053429962,0.33598337975595727,0.3640669852766112,0.3444050293511088,0.008320675692913736,3,0.6817648889886437,0.013267815957938321,0.6733070509896152,0.6970565234134215,0.6749310925628943,0.007660177114874102,3,1.8698233763376872,0.07694686885417695,1.7819743156433103,1.9252686500549316,1.9022271633148191,0.044425295446257895,3,178.0,16.09347693943108,163,195,176.0,9.29157324317757,3,21.69572655359904,1.2943903351548114,20.43873405456543,23.02452540397644,21.62392020225525,0.7473166084380803,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
CiteSeer_NC,linear_probe,s2,node_classification,3,"[42, 84, 126]",0.35833333333333334,0.04233595792388937,0.33,0.407,0.338,0.024442676703758198,3,0.34962483452156684,0.03567770256698862,0.3169135303956772,0.387668649191016,0.34429232397800735,0.020598531181118283,3,0.5324714896538474,0.00977828295049175,0.5246415375281355,0.5434315849308595,0.5293413465025473,0.00564549429367874,3,0.37319705511508533,0.02379422773670476,0.3462959045074961,0.39148615763044153,0.38180910320731826,0.013737603788945753,3,0.7314461094916287,0.0003045471771487049,0.7311387877132467,0.7317478040814028,0.7314517366802368,0.0001758303947077454,3,1.604692776997884,0.03701307640613757,1.5657755136489868,1.639450192451477,1.6088526248931885,0.021369509626619713,3,173.33333333333334,28.919428302325294,142,199,179.0,16.69663971515759,3,20.01737968126933,2.818563499172266,17.512146711349487,23.06920599937439,19.470786333084103,1.6272983949751614,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
CiteSeer_NC,linear_probe,s3,node_classification,3,"[42, 84, 126]",0.38466666666666666,0.010969655114602898,0.376,0.397,0.381,0.006333333333333338,3,0.35136969815021796,0.01922275687933953,0.3298598979255386,0.36686914805816334,0.3573800484669521,0.011098263858853407,3,0.5316577663568651,0.011399764623743007,0.5186287222407306,0.5397963698604297,0.5365482069694351,0.0065816571742163986,3,0.3570532185385564,0.020745608567807553,0.3390431188375302,0.37973699297939634,0.3523795437987427,0.011977482691126298,3,0.7166719981087901,0.0021715903379516716,0.7148112620119299,0.7190580620317991,0.7161466702826411,0.0012537682661859881,3,1.623322327931722,0.03795724993679188,1.5843549966812134,1.6601816415786743,1.6254303455352783,0.0219146284687047,3,147.66666666666666,37.859388972001824,121,191,131.0,21.858128414340005,3,19.509289820988972,3.384076995612498,16.047422647476196,22.8098042011261,19.670642614364624,1.953797764375296,3,2272523.0,0.0,2272523,2272523,2272523.0,0.0,3,950278.0,0.0,950278,950278,950278.0,0.0,3
