domain_name,finetune_strategy,pretrained_scheme,seed,accuracy,f1,precision,recall,auc,convergence_epochs,training_time,trainable_parameters
CiteSeer_LP,linear_probe,s4,126,0.6076923076923076,0.5206486226190069,0.5089905443393815,0.541634421916112,0.10283129274975086,283,275.8721926212311,1145857
CiteSeer_LP,linear_probe,s5,42,0.6043956043956044,0.5182044485733028,0.5127920623066254,0.5317443120260021,0.09588434792289498,283,275.52443265914917,1145857
CiteSeer_LP,linear_probe,s5,84,0.628021978021978,0.34366825057808875,0.5238347859037514,0.256910694938864,0.09457229205190658,1,135.04191088676453,1145857
CiteSeer_LP,linear_probe,s5,126,0.5906593406593407,0.5138455844058623,0.5067589944302273,0.5313032038384151,0.10281825908215828,291,276.1458058357239,1145857
CiteSeer_NC,full_finetune,b1,42,0.465,0.4275895731524843,0.5065312793026086,0.43517924692887505,0.7576440529281472,153,25.18416404724121,2272523
CiteSeer_NC,full_finetune,b1,84,0.44,0.4295206061206131,0.4749260994294802,0.44110276322346026,0.7563147801176072,165,45.18075919151306,2272523
CiteSeer_NC,full_finetune,b1,126,0.455,0.440267761235742,0.461392541548128,0.4378290760568704,0.7590519434800308,148,23.985363483428955,2272523
CiteSeer_NC,full_finetune,b2,42,0.457,0.4186973772575309,0.5315870388535016,0.42153870014978184,0.7630109343028854,166,24.986775875091553,2272523
CiteSeer_NC,full_finetune,b2,84,0.435,0.4200227100855189,0.5106239461600948,0.4244268351471922,0.7524896356215388,154,26.79500412940979,2272523
CiteSeer_NC,full_finetune,b2,126,0.466,0.4294346836958096,0.5245742601448492,0.42012702421887504,0.742768082614417,160,25.03806948661804,2272523
CiteSeer_NC,full_finetune,b3,42,0.428,0.40980964129079395,0.4763415584561617,0.4109697612499887,0.7502484474066585,144,29.49381184577942,2272523
CiteSeer_NC,full_finetune,b3,84,0.399,0.3924185817529677,0.4972634511525926,0.40229786548980134,0.7294844945288778,161,22.525574207305908,2272523
CiteSeer_NC,full_finetune,b3,126,0.402,0.3933479327943696,0.5099589517251119,0.39476079962559985,0.756550896407432,145,24.484649658203125,2272523
CiteSeer_NC,full_finetune,b4,42,0.447,0.426466480384558,0.5025795971805382,0.4254072365220368,0.746896997143723,139,23.48527574539185,2272523
CiteSeer_NC,full_finetune,b4,84,0.422,0.4139831274752286,0.46413531088033383,0.41532111287211154,0.73202372883779,165,26.80613136291504,2272523
CiteSeer_NC,full_finetune,b4,126,0.411,0.40455380996624063,0.4559588529897819,0.40196677348717297,0.7455686224138142,140,24.604806423187256,2272523
CiteSeer_NC,full_finetune,s1,42,0.344,0.3427724153873424,0.4636226021216523,0.34147072823762153,0.6998218960121533,143,21.291698217391968,2272523
CiteSeer_NC,full_finetune,s1,84,0.389,0.37687987165061704,0.4520834553033905,0.36698420119451775,0.6993335676201098,200,23.177644729614254,2272523
CiteSeer_NC,full_finetune,s1,126,0.42,0.37360235387823854,0.5255910140874005,0.37265632470424226,0.701608435446758,142,21.541147232055664,2272523
CiteSeer_NC,full_finetune,s2,42,0.378,0.3718411033481723,0.4863299710905569,0.3787639432095977,0.7433811140692821,153,25.32023453712463,2272523
CiteSeer_NC,full_finetune,s2,84,0.412,0.3992672381839955,0.5160059013051576,0.4079891379044056,0.7341622789198983,190,20.346280336380005,2272523
CiteSeer_NC,full_finetune,s2,126,0.424,0.41157029645840465,0.5062427704796467,0.41400328006389414,0.762399103536337,152,19.35800814628601,2272523
CiteSeer_NC,full_finetune,s3,42,0.394,0.37824304539578835,0.5160766768115944,0.3877961467806878,0.7232570552861476,178,21.5653338432312,2272523
CiteSeer_NC,full_finetune,s3,84,0.424,0.3941138763814922,0.5824429785388497,0.3962648778123703,0.7427399724433451,182,21.16232109069824,2272523
CiteSeer_NC,full_finetune,s3,126,0.451,0.4224259825271264,0.5672722371940035,0.4064103971947682,0.7342693018258193,162,24.284778356552124,2272523
CiteSeer_NC,full_finetune,s4,42,0.357,0.35126569284439385,0.5319379170364392,0.3758241995585281,0.7263306963455182,170,18.541402339935303,2272523
CiteSeer_NC,full_finetune,s4,84,0.384,0.3899811798094304,0.5566311781213241,0.39203951447098495,0.7337899465109256,145,19.466126441955566,2272523
CiteSeer_NC,full_finetune,s4,126,0.404,0.39690132635255376,0.5614169314077637,0.3856798336066824,0.7415707250667843,129,23.09533715248108,2272523
CiteSeer_NC,full_finetune,s5,42,0.374,0.3642082904845099,0.5241494526868943,0.3704672719321572,0.7321471474313369,154,20.16504168510437,2272523
CiteSeer_NC,full_finetune,s5,84,0.379,0.3926517286897924,0.5678381586698896,0.39034426138389167,0.7448414424361496,125,19.70798897743225,2272523
CiteSeer_NC,full_finetune,s5,126,0.445,0.4154443416611088,0.5384108482469117,0.4023821871569428,0.727375409128439,146,22.557432413101196,2272523
CiteSeer_NC,linear_probe,b1,42,0.439,0.4093661782733513,0.4577549964000357,0.41368645019569367,0.7453936541136468,135,25.013390064239506,950278
CiteSeer_NC,linear_probe,b1,84,0.411,0.4012062414521766,0.43504168701680895,0.4066537040838465,0.7234709070277865,135,18.878293991088867,950278
CiteSeer_NC,linear_probe,b1,126,0.401,0.3951228295927469,0.4211557359628882,0.39758484877614714,0.7385214981997548,157,24.352054834365845,950278
CiteSeer_NC,linear_probe,b2,42,0.421,0.3895134080933622,0.4902608745473081,0.3930422439745645,0.7391343527015725,132,25.394452571868896,950278
CiteSeer_NC,linear_probe,b2,84,0.383,0.3863004583740204,0.4549079266062129,0.3871734428802533,0.725703517042969,172,22.19627332687378,950278
CiteSeer_NC,linear_probe,b2,126,0.433,0.39514899408169174,0.5126993181111189,0.3892111804590555,0.7334624775649714,162,23.668211698532104,950278
CiteSeer_NC,linear_probe,b3,42,0.324,0.3248211679314513,0.5019680357130983,0.350402520462019,0.7226479660857249,155,27.61714005470276,950278
CiteSeer_NC,linear_probe,b3,84,0.36,0.3597043079667374,0.49760690008651304,0.3768860408668632,0.7278704961427547,146,19.275708436965942,950278
CiteSeer_NC,linear_probe,b3,126,0.373,0.35591918594261246,0.5152441760292031,0.36928076365363866,0.7423081667591059,200,20.470123291015625,950278
CiteSeer_NC,linear_probe,b4,42,0.429,0.4086393449934784,0.5104021622474347,0.41198831891298954,0.7281159743383343,124,22.1753613948822,950278
CiteSeer_NC,linear_probe,b4,84,0.378,0.3666783373033274,0.44925942438749966,0.37234269779424906,0.7109808855259021,194,26.64008736610413,950278
CiteSeer_NC,linear_probe,b4,126,0.357,0.3537664402842062,0.41781325629687166,0.35340433416161204,0.7107044743630961,197,26.59028959274292,950278
CiteSeer_NC,linear_probe,s1,42,0.371,0.3604299341768683,0.46582520195054494,0.3640669852766112,0.6970565234134215,176,21.62392020225525,950278
CiteSeer_NC,linear_probe,s1,84,0.332,0.3237127446945555,0.4494336217852365,0.33598337975595727,0.6749310925628943,195,23.02452540397644,950278
CiteSeer_NC,linear_probe,s1,126,0.381,0.35361758605040605,0.4966894437184679,0.3444050293511088,0.6733070509896152,163,20.43873405456543,950278
CiteSeer_NC,linear_probe,s2,42,0.33,0.3169135303956772,0.5434315849308595,0.3462959045074961,0.7311387877132467,142,23.06920599937439,950278
CiteSeer_NC,linear_probe,s2,84,0.338,0.34429232397800735,0.5246415375281355,0.38180910320731826,0.7314517366802368,179,17.512146711349487,950278
CiteSeer_NC,linear_probe,s2,126,0.407,0.387668649191016,0.5293413465025473,0.39148615763044153,0.7317478040814028,199,19.470786333084103,950278
CiteSeer_NC,linear_probe,s3,42,0.381,0.36686914805816334,0.5186287222407306,0.37973699297939634,0.7161466702826411,191,22.8098042011261,950278
CiteSeer_NC,linear_probe,s3,84,0.376,0.3298598979255386,0.5365482069694351,0.3390431188375302,0.7190580620317991,121,16.047422647476196,950278
CiteSeer_NC,linear_probe,s3,126,0.397,0.3573800484669521,0.5397963698604297,0.3523795437987427,0.7148112620119299,131,19.670642614364624,950278
CiteSeer_NC,linear_probe,s4,42,0.351,0.34233935604678195,0.49746665540004115,0.3596908471775662,0.7150430190191814,147,18.86503553390503,950278
CiteSeer_NC,linear_probe,s4,84,0.368,0.32705752304312613,0.5608278428283262,0.3354338232127225,0.7081890433022581,110,17.437215566635132,950278
CiteSeer_NC,linear_probe,s4,126,0.424,0.3976109577905347,0.5434295893598219,0.38506477880149786,0.7240711428878158,130,23.905317306518555,950278
CiteSeer_NC,linear_probe,s5,42,0.348,0.3329260262012002,0.49036915235784617,0.3525517522980868,0.7072388351835378,133,16.534301042556763,950278
CiteSeer_NC,linear_probe,s5,84,0.425,0.3907579140201472,0.513329537859088,0.386085644298564,0.7318366132759869,172,21.403204917907715,950278
CiteSeer_NC,linear_probe,s5,126,0.42,0.3864174078573499,0.524828397587569,0.3768863731477947,0.7041638803891562,158,24.856725215911865,950278
Cora_LP,full_finetune,b1,42,0.5823863636363636,0.506102009341615,0.5026569007611661,0.5833333333333334,0.08405201569264069,257,335.73072624206543,1886982
Cora_LP,full_finetune,b1,84,0.5942234848484849,0.49049745648333737,0.5022502250225022,0.5482954545454546,0.08930262445887446,31,207.03905248641968,1886982
Cora_LP,full_finetune,b1,126,0.5946969696969697,0.4968688309992133,0.5035428916025931,0.5634469696969697,0.08830492424242424,25,199.8930702209473,1886982
Cora_LP,full_finetune,b2,42,0.5667613636363636,0.15486422269401923,0.5575757575757575,0.09138257575757576,0.08247091450216451,1,168.1349740028381,1886982
Cora_LP,full_finetune,b2,84,0.5700757575757576,0.16060441454392838,0.5575757575757575,0.09517045454545454,0.08450013528138525,1,167.59530305862427,1886982
Cora_LP,full_finetune,b2,126,0.5767045454545454,0.1751611358052741,0.5555555555555555,0.10606060606060606,0.08407738095238096,1,167.59420537948608,1886982
Cora_LP,full_finetune,b3,42,0.5596590909090909,0.5035685453755149,0.5014749262536873,0.5819128787878788,0.08814427759740259,57,224.92073249816897,1886982
Cora_LP,full_finetune,b3,84,0.6259469696969697,0.4530881082628702,0.5056535504296699,0.4569128787878788,0.08012040043290043,1,164.04480624198914,1886982
Cora_LP,full_finetune,b3,126,0.4990530303030303,0.5113101003511963,0.5,0.6051136363636364,0.08475378787878787,1,163.68392610549927,1886982
Cora_LP,full_finetune,b4,42,0.5378787878787878,0.08878710091564677,0.5757575757575758,0.048295454545454544,0.08551474567099566,1,165.89008450508118,1886982
Cora_LP,full_finetune,b4,84,0.5165719696969697,0.04450510840895104,0.6060606060606061,0.023200757575757576,0.08630952380952381,1,164.42118501663208,1886982
Cora_LP,full_finetune,b4,126,0.6036931818181818,0.5074971095104648,0.5039224734656207,0.5823863636363636,0.08937872023809523,95,270.4630048274994,1886982
Cora_LP,full_finetune,s1,42,0.5014204545454546,0.5082446410290911,0.5001796622349982,0.5984848484848485,0.07677218614718614,1,166.43492531776428,1886982
Cora_LP,full_finetune,s1,84,0.5066287878787878,0.5002547099723671,0.5003117595710188,0.5790719696969697,0.08779761904761905,1,165.74785327911377,1886982
Cora_LP,full_finetune,s1,126,0.5222537878787878,0.49896106685906955,0.5009065009065009,0.5748106060606061,0.06629633387445888,14,182.77604794502255,1886982
Cora_LP,full_finetune,s2,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08050933441558442,1,166.08857703208923,1886982
Cora_LP,full_finetune,s2,84,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08265692640692641,1,168.16521167755127,1886982
Cora_LP,full_finetune,s2,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.0862587932900433,1,167.68324947357178,1886982
Cora_LP,full_finetune,s3,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08324032738095237,1,167.3514280319214,1886982
Cora_LP,full_finetune,s3,84,0.4947916666666667,0.50733109802226,0.5000594177064764,0.5970643939393939,0.08387445887445888,5,172.70165514945984,1886982
Cora_LP,full_finetune,s3,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08258083062770562,1,167.24487352371216,1886982
Cora_LP,full_finetune,s4,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08242018398268397,1,166.74332189559937,1886982
Cora_LP,full_finetune,s4,84,0.49952651515151514,0.511547306067854,0.5,0.6055871212121212,0.08028950216450216,1,168.49528288841248,1886982
Cora_LP,full_finetune,s4,126,0.556344696969697,0.5053623167043385,0.5022421524663677,0.5866477272727273,0.08901515151515152,158,337.5289354324341,1886982
Cora_LP,full_finetune,s5,42,0.5194128787878788,0.5027520116710361,0.5003117595710188,0.5838068181818182,0.07836174242424243,51,220.99051094055176,1886982
Cora_LP,full_finetune,s5,84,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08094054383116883,1,166.63731384277344,1886982
Cora_LP,full_finetune,s5,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08142248376623377,1,165.90007734298706,1886982
Cora_LP,linear_probe,b1,42,0.5733901515151515,0.4566705998481024,0.502754820936639,0.4791666666666667,0.08358698593073592,2,148.2765076160431,564737
Cora_LP,linear_probe,b1,84,0.5658143939393939,0.45989419055575315,0.5014075178009605,0.48390151515151514,0.07941017316017315,5,151.6650047302246,564737
Cora_LP,linear_probe,b1,126,0.5885416666666666,0.4731933075393261,0.5026350461133069,0.5099431818181818,0.0828429383116883,6,153.16893815994263,564737
Cora_LP,linear_probe,b2,42,0.5790719696969697,0.17535440332432814,0.5575757575757575,0.10511363636363635,0.08345170454545456,1,146.68546509742737,564737
Cora_LP,linear_probe,b2,84,0.6401515151515151,0.3108114162532052,0.5263157894736842,0.2324810606060606,0.08652935606060605,1,147.0151069164276,564737
Cora_LP,linear_probe,b2,126,0.5885416666666666,0.19229831589908328,0.5555555555555555,0.11789772727272728,0.08641098484848483,1,147.5431308746338,564737
Cora_LP,linear_probe,b3,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08539637445887445,1,147.0847887992859,564737
Cora_LP,linear_probe,b3,84,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08069534632034632,1,145.2694869041443,564737
Cora_LP,linear_probe,b3,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08735795454545456,1,144.7055094242096,564737
Cora_LP,linear_probe,b4,42,0.5724431818181818,0.469003754552838,0.5039155600953353,0.5033143939393939,0.08231026785714286,8,154.1744728088379,564737
Cora_LP,linear_probe,b4,84,0.5785984848484849,0.4829023114249635,0.5017015070491005,0.5255681818181818,0.07892823322510822,16,162.0056073665619,564737
Cora_LP,linear_probe,b4,126,0.5800189393939394,0.44735178671697096,0.5045454545454545,0.4607007575757576,0.08252164502164502,3,150.1597831249237,564737
Cora_LP,linear_probe,s1,42,0.5198863636363636,0.4993735985212824,0.5004551957341657,0.5733901515151515,0.07815882034632034,1,146.87141752243042,564737
Cora_LP,linear_probe,s1,84,0.5317234848484849,0.4912396237159759,0.5007974481658692,0.5572916666666666,0.07590976731601731,1,146.6287603378296,564737
Cora_LP,linear_probe,s1,126,0.5307765151515151,0.5061519181341362,0.501010101010101,0.5918560606060606,0.07677218614718614,183,296.3677570819855,564737
Cora_LP,linear_probe,s2,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08373917748917749,1,149.37781500816345,564737
Cora_LP,linear_probe,s2,84,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08280911796536797,1,148.916442155838,564737
Cora_LP,linear_probe,s2,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.0839251893939394,1,147.08467769622803,564737
Cora_LP,linear_probe,s3,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08346861471861472,1,146.4092719554901,564737
Cora_LP,linear_probe,s3,84,0.5975378787878788,0.5041695140474032,0.5033587102552619,0.5776515151515151,0.0903426001082251,279,296.13895058631897,564737
Cora_LP,linear_probe,s3,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08250473484848485,1,146.1718785762787,564737
Cora_LP,linear_probe,s4,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08167613636363635,1,147.56030702590942,564737
Cora_LP,linear_probe,s4,84,0.49952651515151514,0.5110719644160417,0.5,0.6046401515151515,0.08032332251082251,1,148.09318113327026,564737
Cora_LP,linear_probe,s4,126,0.5383522727272727,0.4601327393733779,0.5014354066985646,0.4876893939393939,0.08099972943722944,2,147.97501802444458,564737
Cora_LP,linear_probe,s5,42,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08018804112554112,1,147.49929356575012,564737
Cora_LP,linear_probe,s5,84,0.5435606060606061,0.5055492537445627,0.5015673981191223,0.5890151515151515,0.07826873647186147,63,210.46956276893616,564737
Cora_LP,linear_probe,s5,126,0.5,0.5117845117845118,0.5,0.6060606060606061,0.08081371753246752,1,147.24565029144287,564737
Cora_NC,full_finetune,b1,42,0.53,0.5247155692883287,0.5349883724674285,0.5714424707286342,0.8676779430505206,147,27.33084392547607,1691660
Cora_NC,full_finetune,b1,84,0.525,0.5301955200473688,0.5446929895321545,0.569726609184782,0.8655253129477367,133,22.95586943626404,1691660
Cora_NC,full_finetune,b1,126,0.554,0.5540163107381119,0.5511335553607887,0.6077175064891309,0.8691022536651986,123,27.766334533691406,1691660
Cora_NC,full_finetune,b2,42,0.48,0.5085591151111831,0.6286536929139078,0.5465030915558525,0.8783805676951217,142,24.57062530517578,1691660
Cora_NC,full_finetune,b2,84,0.495,0.5363574891998899,0.615738174321075,0.5598682386059697,0.8800041475021719,157,23.756287097930908,1691660
Cora_NC,full_finetune,b2,126,0.533,0.5414967412100044,0.5928818323738769,0.5941200733058711,0.8769591561532536,140,27.05927300453186,1691660
Cora_NC,full_finetune,b3,42,0.53,0.5328813884154764,0.5628669787493803,0.5876835980741184,0.8743427673572918,143,25.910305976867676,1691660
Cora_NC,full_finetune,b3,84,0.542,0.5467054164098883,0.5669119217043224,0.6040817790599433,0.8718354957059619,143,24.245386123657227,1691660
Cora_NC,full_finetune,b3,126,0.528,0.5401622513581537,0.5621172675995877,0.5974475631224969,0.8664344316866731,162,24.341978549957275,1691660
Cora_NC,full_finetune,b4,42,0.527,0.5290143873912411,0.5732187276017184,0.5697284151176162,0.8690205138395256,134,26.212732315063477,1691660
Cora_NC,full_finetune,b4,84,0.485,0.5058538678282876,0.560566281530722,0.5611389689012829,0.8714058022155101,162,25.446049451828003,1691660
Cora_NC,full_finetune,b4,126,0.532,0.545462756198374,0.5681043026455294,0.5994953588005794,0.8637394849743654,142,25.010303735733032,1691660
Cora_NC,full_finetune,s1,42,0.563,0.5688021772774821,0.6152241589260133,0.592424892441427,0.8648988241238309,119,23.735202074050903,1691660
Cora_NC,full_finetune,s1,84,0.538,0.5578934648837391,0.6058868232506237,0.5913816272966851,0.8705285753671441,132,27.66275191307068,1691660
Cora_NC,full_finetune,s1,126,0.461,0.48239655996343794,0.5624101358019638,0.5314419714354778,0.8420307110758696,163,20.123512506484985,1691660
Cora_NC,full_finetune,s2,42,0.488,0.518569234276043,0.61887159985669,0.5640864873247865,0.8775304688997773,126,21.534855604171753,1691660
Cora_NC,full_finetune,s2,84,0.488,0.5257852240977898,0.6056982215669792,0.5622549472503189,0.8719353446768243,130,23.094250202178955,1691660
Cora_NC,full_finetune,s2,126,0.563,0.5753001483971623,0.6090323488900379,0.607062758344809,0.879214120781462,128,21.348360300064087,1691660
Cora_NC,full_finetune,s3,42,0.542,0.5393514595619125,0.6083957555673338,0.5661285138501176,0.8707273971417717,122,24.629631996154785,1691660
Cora_NC,full_finetune,s3,84,0.479,0.511789710924026,0.6121430826457097,0.5582148556187495,0.85037135691342,125,29.03963589668274,1691660
Cora_NC,full_finetune,s3,126,0.567,0.5498448814251937,0.6945615011684545,0.531813778497693,0.8393906980261973,93,18.10222339630127,1691660
Cora_NC,full_finetune,s4,42,0.497,0.5355363136025705,0.6660487200727541,0.5365765844530257,0.8596383751293245,126,21.843631267547607,1691660
Cora_NC,full_finetune,s4,84,0.492,0.520687872411994,0.5759404071005342,0.5550894004200464,0.833278027783922,140,23.676262855529785,1691660
